new_id,url
Karate Chop (Remix)%:%Future Featuring Lil Wayne,https://open.spotify.com/track/2Ih0U9yUuY0oU2In3h21If?si=a41e0ad4cee54cd1
I Am Beautiful%:%Candice Glover,https://open.spotify.com/track/2jKrwn5GUuLUmO7dNUMc5c?si=bb34c20f238e4048
All Around The World%:%Justin Bieber Featuring Ludacris,https://open.spotify.com/track/1Mg8vLBYwizu7AuhYQO64V?si=8e70bfd96cf44f73
Little Talks%:%Of Monsters And Men,https://open.spotify.com/track/2ihCaVdNZmnHZWt0fvAM7B?si=d5127ecb37e74c6d
Diamonds%:%Rihanna,https://open.spotify.com/track/1z9kQ14XBSN0r2v6fx4IdG?si=1331a972a4d34d3b
Don't Judge Me%:%Chris Brown,https://open.spotify.com/track/0NG5gJzPHjYeQmqcmqfopN?si=a7e8f8b86be44138
Don't Stop The Party%:%Pitbull Featuring TJR,https://open.spotify.com/track/3Tu7uWBecS6GsLsL8UONKn?si=a9fb79362ea94663
She Don't Put It Down%:%Joe Budden Featuring Lil Wayne,https://open.spotify.com/track/5FvZaQ8yKioeLsTXuw6uE2?si=5d3dc90dbdec474c
Call Me Maybe%:%Carly Rae Jepsen,https://open.spotify.com/track/3TGRqZ0a2l1LRblBkJoaDx?si=e7693d5d9f1f461f
Yolo%:%The Lonely Island Featuring Adam Levine,https://open.spotify.com/track/6XmT1eehtQjAtuZL3gMBNT?si=723293a243864971
I Dreamed A Dream%:%Anne Hathaway,https://open.spotify.com/track/7CNVenAoty0IomwFPaMaaH?si=b0a1740762944425
Oath%:%Cher Lloyd Featuring Becky G,https://open.spotify.com/track/6D0QtayzCNVKoIZ8IX2npw?si=5466535d7da24a5a
A Thousand Years (Part 2)%:%Christina Perri Featuring Steve Kazee,https://open.spotify.com/track/7hn8Q8WAxFdL4aZ159GI7C?si=93fa929fbeed4de0
Seven Nation Army%:%Melanie Martinez,https://open.spotify.com/track/4wTBwrYUzGmmDpl7ewM8in?si=f8fee7fc17374749
Payphone%:%Maroon 5 Featuring Wiz Khalifa,https://open.spotify.com/track/1LmN9SSHISbtp9LoaR5ZVJ?si=ff773c1c92e446bc
We Are Young%:%fun. Featuring Janelle Monae,https://open.spotify.com/track/7a86XRg84qjasly9f6bPSD?si=6bb39de966c34c97
Both Of Us%:%B.o.B Featuring Taylor Swift,https://open.spotify.com/track/3r9bgSJlJz2zlevcBRYXko?si=bf1076536f454c08
New Day%:%50 Cent Featuring Dr. Dre,https://open.spotify.com/track/2swCZgyEIdacDpUNcSQMQI?si=f1e39245cf2a4889
Dance Again%:%Jennifer Lopez Featuring Pitbull,https://open.spotify.com/track/4d2hD63oUGU3s7L66JD0BE?si=4a63147c28f647ae
Leave You Alone%:%Young Jeezy Featuring Ne-Yo,https://open.spotify.com/track/5GOqOUVv7vk0jWDdNToHtA?si=8880a6318dc64412
The Motto%:%Drake Featuring Lil Wayne,https://open.spotify.com/track/4Kz4RdRCceaA9VgTqBhBfa?si=c27027676b13436c
UP!%:%LoveRance Featuring IamSu,https://open.spotify.com/track/29jXFjSrwrc75S0TNJMdcG?si=5da280c401ce429e
Take Care%:%Drake Featuring Rihanna,https://open.spotify.com/track/124NFj84ppZ5pAxTuVQYCQ?si=fb2ddc21d6c1430e
We Found Love%:%Rihanna Featuring Calvin Harris,https://open.spotify.com/track/6qn9YLKt13AGvpq9jfO8py?si=0a16c8167712419e
Ai Se Eu Te Pego%:%Michel Telo,https://open.spotify.com/track/0INaMqjJJe1BZpnWuCxDzt?si=af5ec81513364197
I'm All Yours%:%Jay Sean Featuring Pitbull,https://open.spotify.com/track/4RP3afrf3AVFV1rTO0hFZh?si=1bd231b2419e4401
Feel Like A Rock Star%:%Kenny Chesney,https://open.spotify.com/track/6IwjYtPMOebrz61UEayrrS?si=c1e632dc58e64e90
99 Problems%:%Tony Lucca,https://open.spotify.com/track/3FPJJ38O4Vqp5d00grSwCd?si=81fbd5e90af64fe7
"It's A Man's, Man's, Man's World%:%Juliet Simms",https://open.spotify.com/track/2XsxUOXqkTzjGO9O4XxPyz?si=51f3f0da9f8b4c78
Way Too Cold%:%Kanye West Featuring DJ Khaled,https://open.spotify.com/track/4eOJxoVUcN0kFX3ymAoREV?si=9bbbbb0008b94b3e
Mirror%:%Lil Wayne Featuring Bruno Mars,https://open.spotify.com/track/5hUYsaOyMY32yjRXeuQwGj?si=77ef942e15b44e8f
Hungry Like The Wolf / Rio%:%Glee Cast,https://open.spotify.com/track/0BEiDA0JOycXaDI5ynEWgz?si=ee2eb54f47f942a7
Do It Like You%:%Diggy Featuring Jeremih,https://open.spotify.com/track/3hTfNt05rYtyMamwkxyHaZ?si=dbdb117dadc249cf
Mr. Wrong%:%Mary J. Blige Featuring Drake,https://open.spotify.com/track/4rdPNHlIYUbSfa4iuQ7ccz?si=8761969b1bf44cdb
Without You%:%David Guetta Featuring Usher,https://open.spotify.com/track/1tAutlhI9FwnKn7fVgmd5P?si=f1950a75c868447b
5 O'Clock%:%T-Pain Featuring Wiz Khalifa,https://open.spotify.com/track/42EMFjvFtOki8MA0JNZqVK?si=20cda147156e40ef
You The Boss%:%Rick Ross Featuring Nicki Minaj,https://open.spotify.com/track/24XPxbzGwOlPKf1pdf1ZtW?si=ae573233fd4b4392
Smooth Criminal%:%Glee Cast Featuring 2Cellos,https://open.spotify.com/track/4E7B45OimTovLiETRzSBly?si=cdf206cf78074190
Round Of Applause%:%Waka Flocka Flame Featuring Drake,https://open.spotify.com/track/5ORf8BZMbq4xN9kiumrPcQ?si=668a7ae3a64d4395
La Isla Bonita%:%Glee Cast Featuring Ricky Martin,https://open.spotify.com/track/0I43ju6kU6lWOyElMDJEj9?si=a06b430b0e2c4920
Snitches Ain't...%:%YG Featuring Tyga,https://open.spotify.com/track/4WlJWg84XpItmf5Jov9BEj?si=01454163b9b841df
Video Games%:%Lana Del Rey,https://open.spotify.com/track/24jvD83UgLmrdGjhWTFslY?si=203ad3b23930444c
Wild Boy%:%MGK Featuring Waka Flocka Flame,https://open.spotify.com/track/5jcMhhJ0gXhtruaFIBbL3t?si=614f9a3ce9854b8e
Set You Free%:%3OH!3,https://open.spotify.com/track/6aIlQ4EVeyKzGS4lS6GNLY?si=24dd365a15dc489d
Bang Bang Pow Pow%:%T-Pain Featuring Lil Wayne,https://open.spotify.com/track/72HKgOTKNpp3glpdLZc1yo?si=107f94d2ebb14d0f
I Like How It Feels%:%Enrique Iglesias Featuring Pitbull,https://open.spotify.com/track/1SCnDi2ETBxvDASnfr8ZBx?si=22814b1c074d4b7b
El Verdadero Amor Perdona%:%Mana Featuring Prince Royce,https://open.spotify.com/track/3Z3ZUu41QYobvrKr494Vjs?si=33e509d5017b4500
All I Want For Christmas Is You (SuperFestive!)%:%Justin Bieber Duet With Mariah Carey,https://open.spotify.com/track/1IUtgwxLYzDVd41EgbKUjX?si=936d5401121d439b
Sweat%:%Bow Wow Featuring Lil Wayne,https://open.spotify.com/track/5aJDXbAN2TSctGEDFdaKhc?si=3d75d9aae677414f
Dedication To My Ex (Miss That)%:%Lloyd Featuring Andre 3000,https://open.spotify.com/track/0jmdMkRc7bmnmF9TNRfxF5?si=7efe8b28b95a4f2e
Focused%:%Wale Featuring Kid Cudi,https://open.spotify.com/track/4w27lZ9zcceZp6rumzGCBx?si=72a12dcc72434fa3
Still Got It%:%Tyga Featuring Drake,https://open.spotify.com/track/51B1RzOwX8ybRMb66Rhsmu?si=281430a82665423f
Hangover%:%Taio Cruz Featuring Flo Rida,https://open.spotify.com/track/5pmL3RzOy3IvGFaSDi4hZL?si=79bc85689b134986
Far Away%:%Tyga Featuring Chris Richardson,https://open.spotify.com/track/6Kbu55LHFZHjF2nRXVWOrd?si=3de5d02c092947f1
Y.U. Mad%:%Birdman Featuring Nicki Minaj,https://open.spotify.com/track/2STxkZwoTQeZ5jxtgXsy9y?si=23eb5892dd6f4a04
Just Can't Get Enough%:%The Black Eyed Peas,https://open.spotify.com/track/3JA9Jsuxr4xgHXEawAdCp4?si=8a5d7aa936fb48e9
On The Floor%:%Jennifer Lopez Featuring Pitbull,https://open.spotify.com/track/20zQZVyUNPbq8kZACdgYrh?si=0b763776b73a4196
I'm Into You%:%Jennifer Lopez Featuring Lil Wayne,https://open.spotify.com/track/1l9OdG3g9o3TYcU7xI8yWE?si=e30e38e7542446f7
Till The World Ends%:%Britney Spears Featuring Nicki Minaj,https://open.spotify.com/track/36JDWxV9Htu0znOlbhLn5C?si=2b1ecf87d589459a
Best Love Song%:%T-Pain Featuring Chris Brown,https://open.spotify.com/track/4CHLYbx8NB1LUn5WqT0SzV?si=457811ed35e649a7
Dirty Dancer%:%Enrique Iglesias With Usher Featuring Lil Wayne,https://open.spotify.com/track/1XS0Gyb2YyUgoxa8O67emr?si=cbbd5e3a91ce4744
Outlaw%:%50 Cent,https://open.spotify.com/track/75Mf2hYXJI5pVV0qDYUBoj?si=6e05e233c76a4d2b
Racks%:%YC Featuring Future,https://open.spotify.com/track/2n8lekNlZSQzbyuQedd4Dx?si=7b59b64a6ade4be7
Ballin'%:%Young Jeezy Featuring Lil Wayne,https://open.spotify.com/track/79tbwF4mSrYD60Oo41JTXY?si=67f231c9a9864a22
Firework%:%Katy Perry,https://open.spotify.com/track/4lCv7b86sLynZbXhfScfm2?si=df02b4f98ded4828
Stitch By Stitch%:%Javier Colon,https://open.spotify.com/track/54QbmsN1P8JKzJlKfEVPLe?si=bdf293f04e3a42fc
Inventing Shadows%:%Dia Frampton,https://open.spotify.com/track/2oc1Oh7ONhVDBTvwQy8xBx?si=92da9d46dbbe4c5f
Heartless%:%Dia Frampton,https://open.spotify.com/track/5xbtFVrkqpVD8lzHOI9lR7?si=67fa2c1f1bbb4384
Losing My Religion%:%Dia Frampton,https://open.spotify.com/track/71FEq7FaZ6rg6mOtIOAreP?si=5756c54b39be4ca8
Down On Me%:%Jeremih Featuring 50 Cent,https://open.spotify.com/track/0x3TibRgnSqzkcwrqBd4iX?si=7f0325f4d08c4cf1
Price Tag%:%Xenia,https://open.spotify.com/track/41ZoRomjH8tkdqItTnDGkM?si=62fe934949c640f0
Monster%:%Paramore,https://open.spotify.com/track/04BSvYghzdxjSJNpee36er?si=70cae68069014cbe
Bow Chicka Wow Wow%:%Mike Posner Featuring Lil Wayne,https://open.spotify.com/track/7neVcKsbivjMDIkdfoao5m?si=5e38764e522d4372
Like My Mother Does%:%Lauren Alaina,https://open.spotify.com/track/7t8oQycrEftd8NuWdCcfQb?si=999700163e94402e
Tonight (I'm Lovin' You)%:%Enrique Iglesias Featuring Ludacris,https://open.spotify.com/track/3rDFqo8yv93PtTmdOYOPzX?si=e2f37ae329a246a9
6 Foot 7 Foot%:%Lil Wayne Featuring Cory Gunz,https://open.spotify.com/track/6BCs8vxnGgKL9eMCOrG2wm?si=d1a38c08ec6841ea
Dreams%:%Glee Cast Featuring Kristin Chenoweth,https://open.spotify.com/track/477bEeEXpTJF2QntzwkRpv?si=bc32118294a24fc6
Barbra Streisand%:%Duck Sauce,https://open.spotify.com/track/6HkmOvGpoYrJ1BdppBNp2t?si=a852326382904640
Stereo Love%:%Edward Maya,https://open.spotify.com/track/35Dofxo9smHVxmFQbhYIAT?si=d8dee9da7a064330
No BS%:%Chris Brown,https://open.spotify.com/track/6P3cUSAoT4EeMxVgWVdBra?si=10c0eb3699dd4bf0
The Time (Dirty Bit)%:%The Black Eyed Peas,https://open.spotify.com/track/7vWFaMq63AwkFDhS2OAg5u?si=1821efcf38d34b45
21st Century Girl%:%WILLOW,https://open.spotify.com/track/502lHcNUAf2DA2BWxeXbIA?si=6aae30de920f41a8
Hit The Lights%:%Jay Sean Featuring Lil Wayne,https://open.spotify.com/track/3usL7eu7kTW0MLOujOuUSs?si=77c3afb5b2e7470f
Bottoms Up%:%Trey Songz Featuring Nicki Minaj,https://open.spotify.com/track/0fd8J0loE4mAVNRQwZrSgw?si=aed2863997ad4882
Fire Flame%:%Birdman Featuring Lil Wayne,https://open.spotify.com/track/2U0tVw78WKa3Xd9NhBEwMF?si=d1e674c06dc14b4b
Lo Mejor De Mi Vida Eres Tu%:%Ricky Martin Featuring Natalia Jimenez,https://open.spotify.com/track/2uhaDVmfG7pT94VO5jl2r4?si=69f999f0d5174373
Club Can't Handle Me%:%Flo Rida Featuring David Guetta,https://open.spotify.com/track/6ebkx7Q5tTxrCxKq4GYj0Y?si=896a2dab44b04d08
Hold My Hand%:%Michael Jackson Duet With Akon,https://open.spotify.com/track/1652voE1ZeLyehNC2kbHMb?si=61b95cbd62eb411c
Runaway%:%Kanye West Featuring Pusha T,https://open.spotify.com/track/3DK6m7It6Pw857FcQftMds?si=da34cb252a734880
Pursuit Of Happiness (Nightmare)%:%Kid Cudi Featuring MGMT,https://open.spotify.com/track/5iSEsR6NKjlC9SrIJkyL3k?si=f146a4bbe90d4456
Fancy%:%Drake Featuring T.I.,https://open.spotify.com/track/3fpTMuD1u3gJlVI4FadVHs?si=55f19a0c8c2a4ec2
Show Me How You Burlesque%:%Christina Aguilera,https://open.spotify.com/track/3my8nYpb74vfIPyRPo0zVq?si=5d4d42e8f24e4dab
This Ain't No Love Song%:%Trace Adkins,https://open.spotify.com/track/7uXwZaeYBvdHQpHi0z3IwA?si=161d3e24dcf94b13
California Gurls%:%Katy Perry Featuring Snoop Dogg,https://open.spotify.com/track/6tS3XVuOyu10897O3ae7bi?si=58e420c27c2c4a24
Toot It And Boot It%:%YG,https://open.spotify.com/track/3AqcBOSlJF7xMgvLpQoa3c?si=5e8f23fc54644159
OMG%:%Usher Featuring will.i.am,https://open.spotify.com/track/1bM50INir8voAkVoKuvEUI?si=6f512c0a526745fb
Rap Song%:%T-Pain Featuring Rick Ross,https://open.spotify.com/track/34abJ9TCg7MTa3Je6PBJS1?si=52b0d993965f4555
Gonorrhea%:%Lil Wayne Featuring Drake,https://open.spotify.com/track/1G0c9xdaF9I0kMrScM9Dvc?si=2c4a403854b24cfe
La La La%:%Auburn Featuring Iyaz,https://open.spotify.com/track/6UFoazJFPGUv2ubUwaziGE?si=183b6e52acea4e9e
Introducing Me%:%Nick Jonas,https://open.spotify.com/track/5mGVGSGpyrR3FsFnYQTWyh?si=3412f76a77b6433f
Haven't Met You Yet%:%Michael Buble,https://open.spotify.com/track/4fIWvT19w9PR0VVBuPYpWA?si=94be3442d1bf400f
Telephone%:%Lady Gaga Featuring Beyonce,https://open.spotify.com/track/6nCDnzErqalOaIY3EJM8NK?si=d9636d5cdf2c4982
I Gotta Feeling%:%The Black Eyed Peas,https://open.spotify.com/track/4kLLWz7srcuLKA7Et40PQR?si=1224c45764124c67
9 AM In Dallas%:%Drake,https://open.spotify.com/track/4n7CwZ6jBTP4gFj4WlJxxW?si=2fc9cb5af63d419e
Bohemian Rhapsody%:%Glee Cast Featuring Jonathan Groff,https://open.spotify.com/track/0tjeY2rdrKjUjtO5IwKusl?si=79e4d4deb66e4274
Poker Face%:%Glee Cast,https://open.spotify.com/track/1rc7RzuBYQ9KZIntUyEAVb?si=d0c3571583334b44
Imma Be%:%The Black Eyed Peas,https://open.spotify.com/track/16sbugRbf9xEKlekuQ7Whm?si=1da3c32bbd744e71
Falling Slowly%:%Lee DeWyze,NA
Dream On%:%Glee Cast Featuring Neil Patrick Harris,https://open.spotify.com/track/6cNSOKvw5hYVrOCrLw8joJ?si=4d25476d39a14521
Who Dat%:%J. Cole,https://open.spotify.com/track/0NkhsTIoveKdBQAfGDCNBw?si=21fb60f984c8456e
I Dreamed A Dream%:%Glee Cast Featuring Idina Menzel,https://open.spotify.com/track/4QDo30WQZZJle0Up1mC8ez?si=ba65fbc3cb5d4db4
Neutron Star Collision (Love Is Forever)%:%Muse,https://open.spotify.com/track/4AIazttPmHpd7p7pwJw692?si=a2e24a1735634c47
Total Eclipse Of The Heart%:%Glee Cast Featuring Jonathan Groff,https://open.spotify.com/track/4KLp7sKY2YCzaSQelZZjZr?si=21b12c1d922a4bed
Drop The World%:%Lil Wayne Featuring Eminem,https://open.spotify.com/track/77q65VGEbRnJlnX50UfnZS?si=ea6fa61ee20e4d4e
Physical%:%Glee Cast Featuring Olivia Newton-John,https://open.spotify.com/track/3hJQ0Bzblzx7JY5rKPvap0?si=8f449af83430409f
One Less Bell To Answer / A House Is Not A Home%:%Glee Cast Featuring Kristin Chenoweth,https://open.spotify.com/track/3aiKybRCTBazAplseCewQc?si=3139a9ca47f9455b
Fire%:%Glee Cast Featuring Kristin Chenoweth,https://open.spotify.com/track/06SiZAfeYY3rDYRFc4Dlek?si=4cbd60d9f9334c30
A House Is Not A Home%:%Glee Cast,https://open.spotify.com/track/5cevLj53chcpTIZjezsj37?si=5b74782678e84353
Home%:%Glee Cast Featuring Kristin Chenoweth,https://open.spotify.com/track/1a7jQ2WGIpLJlHJD0hily2?si=60bdd447cbf944c8
Replay%:%Iyaz,https://open.spotify.com/track/4E5P1XyAFtrjpiIxkydly4?si=dc4fc810ddbd4dd0
Reverse Cowgirl%:%T-Pain,https://open.spotify.com/track/57C67IcoKSWaiijRkYulHW?si=10c243e2285d483c
Feel It%:%Three 6 Mafia Vs. Tiesto With Sean Kingston,https://open.spotify.com/track/4ZuzA7bJPki9xqArptIjIe?si=6fec1a61472a427b
Hallelujah%:%Justin Timberlake,https://open.spotify.com/track/1iEoz5ixK2RATTpYhjB0I8?si=7c880a0b7d2c4f7a
American Star%:%Lil Wayne Featuring Shanell AKA SNL,https://open.spotify.com/track/2ocHprvIFyFP8ciG52zVel?si=aede964bbdac42c1
Let It Be%:%Jennifer Hudson Featuring The Roots,https://open.spotify.com/track/4TGd81xlercYz2ORQ8e0FK?si=b66926e81693417a
Doesn't Mean Anything%:%Alicia Keys,https://open.spotify.com/track/0qP6SwdJVok2cUAKKMzg3A?si=f8952469f35f4993
Ain't No Rest For The Wicked%:%Cage The Elephant,https://open.spotify.com/track/7tCHpjktA50ihtkLz6bAnn?si=5d225692930c460e
Boom Boom Pow%:%The Black Eyed Peas,https://open.spotify.com/track/3oDFtOhcN08qeDPAK6MEQG?si=ffdec285f07b40b9
I'm In Miami Trick%:%LMFAO,https://open.spotify.com/track/5OnCaxcesxBUEZ7PqAs0aU?si=d0e0b006e8964c21
Maybe This Time%:%Glee Cast Featuring Kristin Chenoweth,https://open.spotify.com/track/6cUf9i28VLmBKCBTyiS4vT?si=93dc1c368ded4cfd
Poker Face%:%Lady Gaga,https://open.spotify.com/track/1QV6tiMFM6fSOKOGLMHYYg?si=515834762a7c4e2c
Shake My%:%Three 6 Mafia Featuring Kalenna,https://open.spotify.com/track/4qmUWu3rhuIR0Ox8hAjEIa?si=2d794ab5270d41ff
Digital Girl%:%Jamie Foxx Featuring Drake,https://open.spotify.com/track/6WtBAFmjWal2HWQP3roVkC?si=977d20f807b5428b
Remember Me%:%T.I. Featuring Mary J. Blige,https://open.spotify.com/track/46KRCExbUusDWLoyXUF434?si=0676959bbf8843d1
Just Dance%:%Lady Gaga Featuring Colby O'Donis,https://open.spotify.com/track/1dzQoRqT5ucxXVaAhTcT0J?si=011b22b447fe4d33
How Do You Sleep?%:%Jesse McCartney Featuring Ludacris,https://open.spotify.com/track/3jkdQNkDTxxXtjSO4l0o1H?si=b85a1069e62a4644
Here Comes Goodbye%:%Rascal Flatts,https://open.spotify.com/track/1MNyboeYYbYMqQUTY2E5ae?si=771b89cd2c8d46aa
Mad World%:%Adam Lambert,https://open.spotify.com/track/4n8Syhm2XQOvenU8SnVAhZ?si=ed31fe2af6474657
Apologize%:%Kris Allen,https://open.spotify.com/track/0mohIuBYjVJ57MjCvz5oiA?si=89cafd2249984831
Home Sweet Home%:%Carrie Underwood,https://open.spotify.com/track/1rkzASjTsDga7grN4g4aSx?si=2856ad92acf8495f
Falling Slowly%:%Kris Allen,NA
Turnin Me On%:%Keri Hilson Featuring Lil Wayne,https://open.spotify.com/track/3R6dN42VdwivkZTMz03Rci?si=a4ad495a42144d46
Stanky Legg%:%GS Boyz,https://open.spotify.com/track/1tk7a9RqM71N99yIxSdpPW?si=c3a7e7c38ae6477e
You Can Get It All%:%Bow Wow Featuring Johnta Austin,https://open.spotify.com/track/2r8JyfxLyQg3IhnxKro4j8?si=826c07348d3c4869
Prom Queen%:%Lil Wayne Featuring Shanell AKA SNL,https://open.spotify.com/track/2wcWI9jQcuR8h8YRPHZpd2?si=96030cc554ad450b
Down The Road%:%Kenny Chesney With Mac McAnally,https://open.spotify.com/track/534bvgqusXzhI13Olu56oX?si=0bae0da650554a11
Chopped 'N' Skrewed%:%T-Pain Featuring Ludacris,https://open.spotify.com/track/5JcJnEjQ3VMNbV1ef2fXHg?si=92fbe196cdba4e9d
Decode%:%Paramore,https://open.spotify.com/track/1ZLtE9tSJdaUiIJ9YoKHQe?si=faadeae4d31a4f6e
It's A New Day%:%will.i.am,https://open.spotify.com/track/0M2Flxhth35wy1QnT4k4c8?si=441a94c889a74a5f
Here%:%Rascal Flatts,https://open.spotify.com/track/15bzUwwD1AXJ3F5oxzl1sY?si=f448b14f36fe40ec
Everybody Wants To Go To Heaven%:%Kenny Chesney With The Wailers,https://open.spotify.com/track/3u0iJcNE8fHupAO2OOqGlC?si=3df10a7cde674a35
J**z In My Pants%:%The Lonely Island,https://open.spotify.com/track/0WnUB48NWIl4R96uGuF2XQ?si=3ce7217127cc468c
No Me Doy Por Vencido%:%Luis Fonsi,https://open.spotify.com/track/6ztMOMCtWcKZgMTiNfP9bC?si=aeb44bca003c4e4f
Got Money%:%Lil Wayne Featuring T-Pain,https://open.spotify.com/track/04QTusNVhoUHOx7L9jHRHZ?si=ac45a83a57704258
Bartender Song%:%Rehab,https://open.spotify.com/track/1gewemPOUilb21s7CfMS55?si=b47089bd265b425b
Cuddy Buddy%:%Mike Jones Featuring Trey Songz,https://open.spotify.com/track/2AtD3bKq0VGdmBGNeOxNoi?si=b73dfeb0e2224b26
A Milli%:%Lil Wayne,https://open.spotify.com/track/6ScJMrlpiLfZUGtWp4QIVt?si=45915f29cedc4dab
Lolli Lolli (Pop That Body)%:%Three 6 Mafia Featuring Project Pat,https://open.spotify.com/track/4xWMTkwknjh8FzxNrkwLl6?si=ccde5a6b459d489c
Lollipop%:%Lil Wayne Featuring Static Major,https://open.spotify.com/track/5jnxxpX2834SB6LJ0S73Uz?si=80e10cf4955e4dfa
Free Fallin'%:%John Mayer,https://open.spotify.com/track/4LloVtxNZpeh7q7xdi1DQc?si=ae452d1d669041ee
Marco Polo%:%Bow Wow Featuring Soulja Boy Tell'em,https://open.spotify.com/track/78nVGWgvH5NWlCk1zl5qpR?si=1f467dafef7a4d05
Mamma Mia%:%Meryl Streep,https://open.spotify.com/track/4nI8e3fy1hHvhCvJURv5JI?si=6dd3267c095f4305
Sneakernight%:%Vanessa Hudgens,https://open.spotify.com/track/36mpSLAdxOB57EWD2wCQrN?si=f79a724eb14e41a9
Homecoming%:%Kanye West Featuring Chris Martin,https://open.spotify.com/track/4iz9lGMjU1lXS51oPmUmTe?si=d947b0ea0fdc4891
There's Nothin%:%Sean Kingston Featuring Elan,https://open.spotify.com/track/5w86HjXc60QjhMUAFAeLTf?si=f269fa24f25f420e
Don't Stop The Music%:%Rihanna,https://open.spotify.com/track/0ByMNEPAPpOR5H69DVrTNy?si=ffdb46a5983149c6
You're Gonna Miss This%:%Trace Adkins,https://open.spotify.com/track/7Efs0OIW6zgQyH7ehKZYpN?si=6e136dcd3cf84163
She's A Hottie%:%Toby Keith,https://open.spotify.com/track/5SD2dutv5rJM4Q8hlnC2QK?si=da722dccbf524dfe
I Don't Want To Miss A Thing%:%David Cook,NA
The Music Of The Night%:%David Cook,NA
Eleanor Rigby%:%David Cook,https://open.spotify.com/track/7pnlk8p2suugX1t9Y4ANXH?si=cb1a77b7196a4075
Elevator%:%Flo Rida Featuring Timbaland,https://open.spotify.com/track/5zvilwxFERfqSqYr0AOPHX?si=64783ba6b69a4405
Suffocate%:%J. Holiday,https://open.spotify.com/track/6xlEwLvtwDXR3bfLPxnjv9?si=530264eb15b343cb
Shiftwork%:%Kenny Chesney Duet With George Strait,https://open.spotify.com/track/1JtYfT7sJF3jojvLo1Vl7c?si=646075a67e52400b
Praying For Time%:%Carrie Underwood,https://open.spotify.com/track/34BtE2Fv3gnmP5NPar4FRH?si=a9cb9c8248cc44b5
Flashing Lights%:%Kanye West Featuring Dwele,https://open.spotify.com/track/5TRPicyLGbAF2LGBFbHGvO?si=7944eeddfeb24df6
"Ready, Set, Don't Go%:%Billy Ray Cyrus With Miley Cyrus",https://open.spotify.com/track/4SSUj4OC7giqpMNCqSQSCf?si=0bd129cd67634220
Cyclone%:%Baby Bash Featuring T-Pain,https://open.spotify.com/track/58a3FttBNLveeYAC983XEs?si=41da3d600b5747f0
The Prayer (Live)%:%Celine Dion,https://open.spotify.com/track/2ug8lg1r1YRLj5lxygZEeQ?si=b8d71746ac4b424a
Wanna Be Startin' Somethin' 2008%:%Michael Jackson With Akon,https://open.spotify.com/track/15A3uqmUTxJ1KJGfAdiywb?si=66068ee4bc5c4d3b
Leave It All To Me (iCarly Theme Song)%:%Miranda Cosgrove Featuring Drake Bell,https://open.spotify.com/track/7CMIy0uwXyeBv2MvaEUJM1?si=fe43e726bf3a4209
